Symbol,logFC,P.Value,adj.P.Val
HIF3A,2.85563307909075,6.99091973191889e-05,0.000160030412630194
KRTAP21-2,2.83275185816065,0.00689281160003876,0.0115789294818858
CD14,2.83266919602658,5.20495991589136e-06,1.39282186521728e-05
RP11-302B13.5,2.83094250069503,0.00461917251971624,0.00798776558011425
IGFBP1,2.82459951414799,4.49606936444905e-24,2.30213573666487e-22
KRTAP5-AS1,2.81883599362459,8.22106396917955e-13,5.59416539823178e-12
PLAC9,2.81862239739047,0.000580097431951736,0.0011660759206985
SLAMF7,2.8150767374555,2.79337863967081e-05,6.7526577284286e-05
ASNS,2.80222963112667,5.24249919333286e-37,1.22137124956672e-33
RN7SKP239,2.79066769315533,0.00816096377213284,0.013502356217045
MCF2,2.78891593675646,0.00227288260451642,0.0041361048606695
KIF21B,2.78588754415973,2.0450151154084e-27,2.3519162755336e-25
SLC45A2,2.77955037198459,1.3874726496201e-05,3.49287817512852e-05
DNAJB9,2.77940594093017,1.46835276832908e-33,1.05258303446606e-30
HERPUD1,2.77250619078513,2.00892571113986e-38,9.3605893510562e-35
CEACAMP11,2.76575062011137,0.000455970228381037,0.000929800122162557
APOE,2.76301656812868,4.17851693400274e-06,1.13114304453076e-05
NOS2P3,2.76164582451157,0.0053013157454595,0.00907808920101748
TNFRSF9,2.7586156160631,1.48233978385543e-08,5.56116121004377e-08
IL4I1,2.75736933243451,0.00439551153444363,0.00762931122918238
DUSP10,2.7521364097925,1.3114429595317e-30,3.81916779371121e-28
PRRG3,2.72805458597191,6.87600366071446e-07,2.0630224763103e-06
LINC00520,2.71968673679357,2.1358376450929e-05,5.24268958636131e-05
LINC00371,2.71312426995742,9.71703412625497e-06,2.50700556540892e-05
IER3,2.6997970796809,7.78305247662637e-33,4.39577369876856e-30
PPP1R32,2.69522218679523,0.00119916152736646,0.00228831499406739
TCP11L2,2.68560308872622,5.7927454943053e-29,9.78399518021834e-27
SLC22A20,2.6847415781134,0.000407824575791666,0.000839244169548975
SLC6A12,2.68000438136329,2.33384266963322e-15,2.37565044656603e-14
CTRC,2.66288317355386,0.000520593141718882,0.00105362308343539
NPPA-AS1,2.66010265730102,2.66593550969904e-09,1.10368072034142e-08
RUNDC3A,2.65192767331569,3.09612385165244e-05,7.44011814686671e-05
CYP27B1,2.64307894602178,5.29053531412356e-20,1.23102368520144e-18
RERG,2.63219444745001,0.00137755803292484,0.00260262814167796
ARC,2.63122630241168,1.61887525097052e-18,2.87358065977034e-17
SERHL,2.62916988386871,1.20664534361786e-05,3.07316970679827e-05
ADM2,2.61183658452452,7.34421081055091e-28,9.37543843061971e-26
NCF2,2.61038420838875,1.05181225662274e-14,9.54156131772485e-14
NPHS1,2.60068053074504,2.99618852078706e-21,8.73911762917517e-20
CCDC62,2.59820466870246,4.76436883422069e-10,2.17163869729042e-09
IL8,2.59150447039795,6.84905207699459e-22,2.25534686591917e-20
HMOX1,2.59101696292072,1.99094045280979e-33,1.3252552914096e-30
INSIG1,2.58591986705982,3.43813174000094e-38,1.28159798740275e-34
ATF4P2,2.57382792370788,0.011719060313622,0.0188715954834359
HIST1H2BE,2.57312740854487,0.00105313228305862,0.00203044165632012
RNVU1-15,2.57232903131934,3.63118280094259e-07,1.13477506780631e-06
PRG2,2.56936313868609,0.015093063758465,0.0238282706007626
RN7SL402P,2.56936313868609,0.015093063758465,0.0238282706007626
RNF223,2.56270033697439,6.65981137523115e-28,8.61983086191376e-26
THAP2,2.55581353262235,6.35617492704444e-25,3.88414387836899e-23
SLC4A1,2.55173817851108,0.00408858934465015,0.00713712917538537
ARID5A,2.54979280842099,5.37550074603151e-22,1.81830458991897e-20
CORT,2.54928215754184,0.00545626882261184,0.00932116758165349
ARMC12,2.54928215754184,0.00545626882261184,0.00932116758165349
LIF,2.54317538046433,7.33479201654394e-29,1.22058797861023e-26
GPT2,2.54312835557779,1.528171105927e-28,2.35388868365847e-26
CYTH4,2.53991379165894,0.000870279303676239,0.00170166446306313
FUT3,2.53915833698622,0.000874557212368345,0.00170913257042269
IGFL1P1,2.53787792077902,3.04201274399921e-18,5.12768367243487e-17
BTK,2.53444572499413,0.00211427537452275,0.00386976965828881
CRYM,2.5319076077842,4.54726482620449e-13,3.20302047735447e-12
SLC38A3,2.53038414599834,0.0101302414851231,0.0164998200471663
STRCP1,2.53038414599834,0.0101302414851231,0.0164998200471663
TMEM236,2.52808872514413,1.16357277493986e-05,2.9687432415235e-05
PNRC1,2.52582780183401,7.13761623012597e-35,6.65154456485439e-32
TTC9B,2.52220200969575,7.38895023397636e-08,2.540403144454e-07
BGLAP,2.51997135272769,0.00485750975634673,0.00836808086133565
SLC9A3,2.51774784025216,1.18988721618248e-27,1.42161012405186e-25
MURC,2.51655897051484,7.051821886437e-09,2.75711886552156e-08
ATF4P1,2.50821865354316,0.00516133285328763,0.00885628076961654
AQPEP,2.49454067681889,2.35666712731658e-05,5.75292232075002e-05
ST8SIA5,2.48336074082539,0.000267568669780725,0.000565413250269065
TRIM73,2.48057629290281,1.85104065177856e-08,6.87108059507045e-08
ZBTB43,2.4768739484167,3.09781813339468e-32,1.44342835925525e-29
TMEM217,2.47304951607162,5.46471149451902e-13,3.8132269874521e-12
TMEM88,2.47212699595229,1.03774532481995e-05,2.66889711107966e-05
TMEM119,2.46181744125979,0.0111934392441327,0.0181002360430457
SERPINF2,2.45754580015699,6.57697646897896e-08,2.27635445550288e-07
RP11-830F9.6,2.4575280758161,1.63095491232823e-05,4.06549921839956e-05
LDLR,2.45511933343844,2.30972127541938e-36,3.70915825884588e-33
ART1,2.45314570756175,6.82826397494454e-05,0.000156556998357752
RSPH10B,2.44885184592653,9.82248164542881e-05,0.000220170069642215
VEGFA,2.44740441048214,7.31807516252993e-36,9.588393369191e-33
DCLK1,2.44545661530042,2.45921250741373e-08,8.96787374548564e-08
CREBRF,2.41696751577587,3.49937153156251e-30,9.31732665789459e-28
RFPL3S,2.4153659938205,0.00694614796359185,0.0116601194042534
STC2,2.41428400573807,1.90039228062769e-33,1.31183375282736e-30
C1orf54,2.40589520975562,1.08585414747435e-13,8.39060928715875e-13
KIAA1549L,2.40522955298363,0.000487511668225532,0.000990650073308708
GRK7,2.40521711494595,1.59070165397609e-08,5.94138224986101e-08
SMOX,2.40515267198569,1.82270560503935e-31,6.53299751283143e-29
FOXN4,2.3990637996268,0.000227310754332644,0.000485182986629846
NPC1L1,2.39899852647073,5.67307210356858e-05,0.000131265943968108
CPEB4,2.3986680476798,3.6628382962624e-30,9.61520847404768e-28
TSC22D3,2.39824669343099,3.26259426041089e-33,2.09683558019097e-30
FKBP6,2.39238710229883,0.000434074730239204,0.000888358935126637
C7orf61,2.39185952207603,3.93969361369494e-05,9.32182424426131e-05
BAAT,2.39115139216343,0.000762044776928125,0.00150248498385554
ARL9,2.3778125646374,0.00114905951776686,0.00220217699662095
GP6,2.36879548040596,0.000120853150918503,0.000267322694851538
PPP1R15A,2.36521924403392,1.1393191176841e-33,8.58510811471057e-31
LTF,2.35772722341266,1.71280717629878e-11,9.64450155645215e-11
CREB5,2.35303207146644,9.3323843434704e-20,2.05842579164025e-18
C14orf144,2.34619071802558,1.44007049564179e-08,5.40911606162268e-08
OVGP1,2.34574366078696,5.02465297432923e-08,1.75966708259204e-07
SCD,2.34151896329212,3.39344098612891e-37,1.05411588499118e-33
NHLH1,2.3393805810135,1.79687258117721e-06,5.09510287052806e-06
CEACAM19,2.33753539484671,3.11178279071807e-14,2.61721153670593e-13
ZNF165,2.33696573471013,2.32377105213592e-19,4.79628403872749e-18
MIR7-3HG,2.33627936522164,0.00101683445192014,0.00196411654211708
GNG3,2.33114775997814,3.89392094122317e-05,9.22757768627048e-05
TTC23L,2.32790354314346,0.00165844321986173,0.00309256826088348
SPON1,2.32318805970724,7.66260095580138e-08,2.62779035360987e-07
FAM214B,2.31851794560567,5.71742032341316e-28,7.55561687371539e-26
SCRT1,2.3113709852497,0.000358981713963832,0.000745648187323961
VGF,2.30923915091332,9.44139708095382e-15,8.65136473917489e-14
CBFA2T3,2.30759221393666,4.18796891154726e-23,1.73842682791576e-21
ALDH8A1,2.30610837824472,0.000630450672973621,0.00126022518692432
FBXW10,2.30605580497835,5.13907254288611e-19,1.00929435252172e-17
SCARF1,2.30369799048164,1.03056700223934e-12,6.91671148280044e-12
FGF21,2.30105940130938,4.63593510366657e-05,0.000108548440279067
GOLGA6B,2.29881307637999,0.00260625908035182,0.00469509537401868
NR4A2,2.29840254950811,6.05918373562536e-32,2.50957925476857e-29
ZNF285B,2.29747059476273,0.00173083385891488,0.00321884668354177
FAM225A,2.29247605138662,0.00175271199626099,0.00325628450820497
ABCA9,2.28703516044238,1.43647224449603e-05,3.60541723806851e-05
FRMD1,2.27984839141132,7.57666092138562e-06,1.98529180729348e-05
SERPINE2,2.27825256236728,9.90100364064991e-20,2.17611917281171e-18
GFPT1,2.27811434460804,6.16509406793828e-36,8.83884794140259e-33
RPL3L,2.27120425832781,0.000201774993246312,0.000433358184388656
ZNF114,2.2689656033454,1.03556170928046e-18,1.91286413652817e-17
GPR35,2.26792693835175,1.93409006440519e-05,4.77905024368022e-05
LARP6,2.26717894242478,4.81886298334263e-23,1.99144053843769e-21
GOLGA7B,2.2644433268849,0.020503467240492,0.0315821175560571
TP53INP2,2.25940777084741,5.82693134995297e-29,9.78399518021834e-27
SLC6A13,2.2587384237576,0.0207308137201136,0.0318980356736959
CDRT4,2.2579667218461,6.803358310866e-05,0.000156005157723819
TRPM5,2.25701163297445,0.00722833205098627,0.0120989360364869
RNA5SP462,2.25701163297445,0.00722833205098627,0.0120989360364869
IGFN1,2.25664846079316,5.77585726372513e-07,1.75326429448386e-06
PATL2,2.25475207587914,2.46648203841484e-05,6.00683290630809e-05
CBS,2.25175498122155,5.73581765231787e-28,7.55561687371539e-26
CD7,2.25163674420483,5.35107907193033e-07,1.63336737213622e-06
CNTF,2.24976262942807,5.34690317772085e-13,3.73661722633525e-12
C3orf35,2.24418468575175,0.000519532443613047,0.00105170475551862
SCDP1,2.2373755966161,1.64255628696595e-24,9.22107351700945e-23
FNIP2,2.23416326225654,1.02883848282057e-26,9.73375210294914e-25
DUSP5,2.23248544187332,1.90437848758175e-28,2.88567530500396e-26
ERN1,2.22846988977634,7.67310881359348e-28,9.7286668073303e-26
HEY1,2.2271846005121,6.510691280053e-22,2.15535104933619e-20
SLC25A18,2.22618621993101,1.45538806349034e-08,5.46554961259984e-08
NUPR1,2.22517483604434,4.15812743753743e-32,1.80230649257727e-29
PSAT1P3,2.22491780012603,2.84535013421183e-20,6.95041098315073e-19
SLC8A2,2.2242775969194,1.90650792179449e-06,5.38794460142618e-06
PFKFB4,2.22261788665005,9.4886144710282e-29,1.52455859061227e-26
ALS2CR12,2.2182435712311,4.9127672611039e-06,1.32031948395753e-05
TEX14,2.21484292353067,2.11050858293653e-12,1.35921420071773e-11
KLF7,2.20530206075629,6.34645524034426e-30,1.51647734319918e-27
LINC00704,2.20186813649057,0.0113557270307349,0.0183467441399824
ARG2,2.19768115890834,2.33133560913248e-10,1.11356824918019e-09
C3orf20,2.19732551504364,0.00203985443847757,0.00374606434371317
RP11-468E2.4,2.19647660233611,2.31097236784217e-05,5.64729290570897e-05
SORBS2,2.19519167299923,1.87268556148272e-08,6.94451124053223e-08
TAC3,2.19446952828307,1.66762795009465e-05,4.15247157433053e-05
CHKA,2.19104561428856,6.5028745251658e-30,1.53418449873469e-27
RBM44,2.19045299787681,2.87206894689796e-07,9.10212906517331e-07
AP003733.1,2.18429147571412,8.36382076088054e-15,7.77480754819409e-14
ACSL1,2.18256071081907,2.74505424904042e-28,4.06050167409646e-26
N4BP3,2.18135387225536,4.1793762583426e-28,5.85678306037514e-26
ART5,2.18012811303692,2.11857049598825e-08,7.80662651329163e-08
JAG1,2.1780176690803,4.82895984684117e-27,5.23268335031545e-25
IFRD1,2.17587400355306,1.51924014566116e-35,1.66562340204898e-32
NR4A1,2.17582044596118,2.23228797538752e-31,7.56461514277685e-29
GARS,2.17020332864344,7.71680977239323e-36,9.588393369191e-33
BBC3,2.16916677888392,9.39221616363618e-26,7.20379114641363e-24
CCDC11,2.16687918199035,1.42200123025937e-14,1.26085913080752e-13
PILRA,2.16518042921764,2.58936479189292e-12,1.64263379820627e-11
IGLON5,2.16459026046123,1.41178200640831e-05,3.54715462866516e-05
HSD17B3,2.16449200646799,0.000387213296447632,0.000800452686245671
SLC6A6,2.16409877608474,1.15155973209445e-33,8.58510811471057e-31
C1orf100,2.15797703552842,0.00221894759272372,0.00404744032424982
MIR22HG,2.15699841421706,2.44472006263707e-29,4.6494584211663e-27
RGL1,2.15662378484771,9.12288072364794e-10,4.01398137222262e-09
CORIN,2.14905225221565,6.64645055760471e-08,2.29826615014168e-07
ZBTB40-IT1,2.1454300370868,0.00344462045378548,0.00608827273756793
ABCA6,2.14118033060132,0.000322197349713607,0.000672841927614813
KCND1,2.13929014526379,3.32301848704733e-10,1.54836046403971e-09
PSAT1,2.13865641484609,8.76995575268808e-33,4.80748339172354e-30
SOX9,2.13852742575334,1.11964639611811e-22,4.26747843166652e-21
IRAK2,2.13796077163931,6.2465947524381e-22,2.07529470581001e-20
RN7SL637P,2.13441587462533,0.00148707683354129,0.00279509258002648
MIR3911,2.13355410543071,3.90728561540175e-05,9.25125204302237e-05
TULP2,2.13312312611348,0.003666270436572,0.00644823519834188
MARK2P9,2.13126178117083,0.00619475257213378,0.0104901420581872
UAP1L1,2.12156552003598,9.2883711489712e-34,7.86893915793297e-31
CEBPG,2.11886093014329,9.85336447432933e-31,2.91503185829445e-28
KLHL41,2.11627678579473,3.14137509415182e-06,8.62536078444336e-06
UCN2,2.11342529869927,1.09984464041815e-22,4.21788156545543e-21
ADM,2.11208415584502,9.10554262982929e-30,1.95067935097423e-27
NKPD1,2.1110097315532,8.76920423075557e-06,2.27632908708666e-05
RPL12P37,2.11074172202429,0.00435525444541362,0.00756648325443877
TMEM52,2.10880659192187,5.52088545364188e-09,2.18839351520581e-08
ZNF57,2.1081018552097,2.3961045278069e-20,5.9386431102746e-19
ETV7,2.10808445237799,0.00101004496040593,0.00195181109093268
FAM134B,2.10695365796819,1.30523044530696e-32,6.75746806656422e-30
ASPDH,2.10478377429623,1.56629052549411e-05,3.91110970178983e-05
PARD6G,2.09550367623881,3.55386861340634e-11,1.91325832514926e-10
SLC7A9,2.09480214984023,0.0242323042241956,0.0368206168376454
ZNF554,2.09386181244486,3.51145237267976e-21,1.0131029306812e-19
DUSP4,2.09273116952747,4.68438808284867e-25,2.91998746114159e-23
RGL4,2.090151327068,6.63498759571183e-06,1.74986414049635e-05
SNAI1,2.09001521030659,1.48838356475163e-24,8.50935364412297e-23
C19orf26,2.08992025620036,2.70826819199795e-22,9.70705818508802e-21
AEN,2.086801870233,1.01756581172909e-29,2.11326942259656e-27
PAX8,2.07976579010287,1.70760304656203e-16,2.11330050344111e-15
EGR2,2.07568795498144,0.0198398606674039,0.0306485970260319
SPNS1,2.07279886381101,1.34091897258176e-05,3.38691527456008e-05
BHLHA15,2.07263408807568,4.7458117371297e-14,3.88119522407299e-13
C11orf91,2.07233693326471,0.00203789842921982,0.00374357884129697
TRIM74,2.07203648904537,1.45772565332474e-06,4.18436635248213e-06
BCRP3,2.07165707638254,2.07302451076692e-05,5.09656124939637e-05
TBX19,2.07113666842711,1.1874063807605e-12,7.90106395023716e-12
MIR3180-4,2.0660542758218,0.000287606048535192,0.000605353081038838
C11orf94,2.06540929738771,0.000259717821340642,0.000550008039330404
CPNE9,2.06390143885296,5.68398619889359e-05,0.00013148583191632
SDS,2.06171794449521,2.90758530257145e-07,9.20685947491108e-07
NEURL3,2.05988466830543,1.43282871034838e-07,4.73451229460333e-07
LINC00887,2.05962337481577,5.62396898127371e-12,3.39661483710238e-11
KCNJ14,2.0592272755714,4.19214103653086e-10,1.92778496518288e-09
NONOP2,2.05903318148729,1.63547142702922e-06,4.66512342469707e-06
CTAGE3P,2.05728360259387,1.66585246880523e-05,4.14860479871618e-05
KDM6B,2.05723554633599,2.47142577649279e-28,3.68499468978182e-26
HID1,2.05627003012831,0.000473225776337976,0.000963300788487024
SLC22A1,2.05576433399555,2.54212891895422e-06,7.06639803004755e-06
THEG,2.05571784035026,3.23724770995613e-14,2.7190546560686e-13
CEACAM20,2.05495071028502,0.0422649923055429,0.061150048640794
POU5F1B,2.05474292086248,4.19274287669751e-08,1.48309625613756e-07
LPIN1,2.05112343382034,2.13117198688213e-31,7.35570064657577e-29
PIK3IP1,2.04962314408303,5.20248824969379e-17,7.02128718304076e-16
LCP2,2.04471545634637,5.58409086932789e-05,0.000129373173911622
BHLHE40,2.04112621915069,3.52587778473494e-32,1.60281244272902e-29
JMY,2.04004053761812,4.4720160609897e-30,1.14177308691406e-27
LINC00662,2.03933515062626,1.51392176853287e-26,1.38316048636841e-24
UPP1,2.03429516071343,1.501016736593e-30,4.23878029342731e-28
CACNB1,2.03230563359136,2.72161335508191e-19,5.55590686878606e-18
ITPRIP,2.03157257151893,5.98318381183769e-32,2.50957925476857e-29
GPR4,2.03152824691609,0.0308454573392976,0.0458780331888778
CCDC168,2.03041823121412,0.00401512741708277,0.0070167786966328
PLK3,2.02822413118999,1.23452301662171e-23,5.66725122753583e-22
HGFAC,2.02779160336409,0.0017712655266272,0.00328813215988823
FASN,2.0266365596168,1.32826563090937e-35,1.54726342680556e-32
DGKI,2.02611057952776,2.75970748059559e-08,9.9932830820557e-08
THEMIS2,2.02563135815017,0.0218496192975434,0.0334675546077921
HM13-IT1,2.02414596889307,0.0048742774015225,0.00839619059238228
RAB3IL1,2.02159532888963,3.84344920894974e-28,5.42683381487918e-26
CTH,2.02093546336213,2.63739913319752e-31,8.77782947223845e-29
CCDC154,2.0192813366314,6.32688420525894e-09,2.48829854014805e-08
GLI1,2.01920570206051,4.85953648866181e-07,1.49237174288481e-06
KIAA0391,2.01913906347252,0.0018630580112049,0.0034465186315471
EIF2AK3,2.01798718943653,3.00000365363543e-28,4.33442388344629e-26
SLFN5,2.01508250462868,9.72162468219758e-30,2.05899591848635e-27
CCDC147,2.01353419039656,1.46510326934569e-07,4.83046077022199e-07
LAT,2.01234354050921,0.00392672013181984,0.00687129939131145
STX3,2.00998815468057,1.65460084502109e-30,4.60275381335867e-28
NOV,2.00560120647382,5.45136919380305e-29,9.40764991056493e-27
CAMTA2,2.00552055102489,6.09884507066921e-28,7.94897023965963e-26
C19orf77,1.99737993615324,0.00128123935744439,0.00243273626161863
CEACAMP10,1.99724662405277,0.00128593551186896,0.00244065845928856
CHRNA10,1.99284391815998,4.64051722925788e-07,1.42840561715786e-06
SHBG,1.98805942863275,5.69829548472714e-06,1.51699516132473e-05
PHKG1,1.97776860112682,5.5860388426277e-07,1.70063038139326e-06
TMEM86B,1.97447822859489,2.49415895727089e-06,6.93926476274293e-06
FUT1,1.96878665190584,1.49670983330384e-10,7.3739566146225e-10
SAT1,1.96871291378887,1.07874867991217e-33,8.58510811471057e-31
BCO2,1.96754861931647,0.00191783635698864,0.00353907267540141
NBR2,1.96739421852881,4.38927015918453e-18,7.16978240375822e-17
HSPA5,1.96455473611554,4.26386718534775e-37,1.13528509429302e-33
MFAP3L,1.96327116697805,8.3238855998289e-11,4.24926266254755e-10
PLA2G4C,1.96311567537519,1.18994288144679e-18,2.15840846712515e-17
DNHD1,1.96255619283848,2.13703770000847e-27,2.41394597895503e-25
SOX30,1.95953800349542,0.00205636337528362,0.00377340756015912
NDUFA4L2,1.95859239861465,1.78152196526728e-07,5.80692661571382e-07
MXD1,1.95858768654854,3.88440539231702e-25,2.49646716213809e-23
DEF6,1.9572357462019,0.000350353134369306,0.000728700113645254
AOC2,1.95690138680867,2.25175470205889e-07,7.22717481263537e-07
FICD,1.95462364574899,1.78434886090365e-22,6.54659332077208e-21
HKDC1,1.95404977740157,5.33723053871193e-31,1.65792171300855e-28
HRK,1.95361036536466,2.94945497707157e-23,1.24936231506045e-21
TTLL8,1.95132327103024,5.26836039297386e-05,0.000122448810330773
DDIT4,1.95050854406263,8.86318930817776e-30,1.92083863169555e-27
SPDYA,1.94720187247327,5.18113735951389e-06,1.38704450023872e-05
ANKRD12,1.94440771026679,9.80523306198015e-28,1.20230219611307e-25
TNFSF9,1.93890851997149,5.59339502849264e-25,3.45197670665715e-23
CTSK,1.93541964730036,8.09240390325296e-06,2.11389241694224e-05
GGN,1.93123737866456,5.13409155752095e-06,1.37563540036049e-05
LINC00926,1.93044476605097,0.000239811012714988,0.000510115421439392
ACSS2,1.93026922751308,7.95448336420893e-31,2.4304206711824e-28
ATF3,1.92905966075086,7.76874473119692e-32,3.14769270217496e-29
SPI1,1.92847327347887,0.00327083750295055,0.00580257656386753
SVOPL,1.927805650524,6.56702834720923e-07,1.97445191700735e-06
ZAP70,1.92621975421783,0.00421612317615859,0.00734324864566338
CNTD2,1.92598537791933,2.24643519120515e-11,1.2383631793458e-10
CALB1,1.92574874709364,0.00965260670392266,0.0157742467117677
ANKRD53,1.92495087573705,0.0113790761255935,0.0183796880863863
MMP9,1.9198186658184,0.000304133020977132,0.000637403715840749
MVD,1.91809665086225,1.12629395503814e-28,1.76402241462191e-26
ICOSLG,1.91775338270456,7.55094453014749e-23,2.9690823660947e-21
FIGF,1.91530241256162,8.37662567235995e-05,0.000189562347354838
KLF15,1.91111874426449,5.08498864857157e-06,1.36404747311567e-05
HIST1H4D,1.90786776135913,0.000761203537855528,0.00150102111289859
ABCG1,1.90690139006769,3.20272060549981e-17,4.48814335678989e-16
NPIPB8,1.90638170643952,1.8639184673655e-10,9.04915665401359e-10
FOSL1,1.90634226723708,9.17475570030822e-25,5.49836323930369e-23
ZACN,1.90393571134521,7.49882051074425e-05,0.00017077592458364
ANKS1B,1.90069630444426,0.00994371030331316,0.0162215205805821
GRB10,1.89991028869425,7.82217478615635e-30,1.78223012393493e-27
IFNA20P,1.89982940324323,0.00343503647533309,0.00607536627702202
FEM1C,1.89940235835202,8.51629152276451e-27,8.31029536132382e-25
KIRREL2,1.89912402163478,0.00516574022161705,0.00886139588131601
BMF,1.89784458838368,1.40588384665181e-16,1.75740195398367e-15
KCNS1,1.89697775793655,0.0602063836287624,0.0843260372790917
NR6A1,1.88971224995392,6.44152298507089e-15,6.13461789700573e-14
LILRA6,1.88896776887527,0.0012216067215677,0.00232804765609191
C1orf170,1.88820187390623,2.33867433960328e-16,2.81395818860723e-15
PRKAG2,1.887845571711,1.11043095136493e-26,1.04526323593634e-24
HIST1H1T,1.88670804033687,0.0028845334602792,0.00516048518263427
KCNE1L,1.88645555635387,4.71567929348764e-05,0.000110304757369506
SNX16,1.88575537325965,2.13792649907113e-17,3.10574232967169e-16
FAM27E4,1.88404038898658,1.29721532722028e-05,3.28721947909336e-05
LSS,1.88381810323257,3.75787852758327e-33,2.3346446665699e-30
STRC,1.87983041775526,5.10422738510815e-05,0.000118782107633469
SLC25A34,1.87944598058635,8.03167759743633e-08,2.74618248139824e-07
SH3BP2,1.87785883015713,4.15018920933395e-29,7.29728551731756e-27
KLHL21,1.87322971445445,4.95030651095969e-30,1.23018417001689e-27
PKD1L1,1.87277419135971,0.000445950051579438,0.000910862143708226
ADAMTSL1,1.87126222795212,0.00246031067909177,0.0044506716914406
LY6G6C,1.8671499327202,0.0160197623301595,0.0251771928754122
ATG2A,1.86554168870426,1.51205971851416e-29,2.99806053549648e-27
ZNF555,1.86266015669904,7.34408318040537e-16,8.12338411373266e-15
SCN4A,1.86219704308184,0.000719681931412752,0.00142529293780373
OGFOD1P1,1.86208834025451,0.000515206071603773,0.0010439672496794
HIP1R,1.86173202803286,1.02046489984811e-29,2.11326942259656e-27
APOBR,1.86149051085694,0.00713753904424925,0.0119598537001454
TIGD3,1.85991044957748,1.30337607449533e-07,4.33172668980811e-07
TXK,1.85649992446715,0.000867814624485648,0.00169702328938868
RADIL,1.85643622215102,1.31833380219418e-07,4.37987618632712e-07
SLC39A14,1.85622935366026,4.04316082894555e-33,2.43085262999636e-30
MAPK8IP1,1.85467378773825,4.07981489306491e-05,9.62648309620759e-05
PTCHD2,1.85369882855977,0.00036657058131375,0.000760394267615546
DFNB31,1.85245256292051,3.65070929569859e-29,6.54249229357984e-27
ABCA10,1.85230932179432,2.59758038507318e-06,7.21193255131744e-06
LGI4,1.84943495263302,0.00117873451635888,0.00225325681188684
HCLS1,1.84777674411187,0.00204685664939818,0.00375818286193313
ZNF292,1.84702885553691,6.17273082837294e-26,4.8543188683213e-24
IL11RA,1.84653751145811,1.01432348131862e-12,6.81014446859382e-12
RRAGC,1.84597704251514,2.48785687990201e-30,6.81892301876671e-28
NCR3LG1,1.84591498327419,2.41343454916929e-26,2.07288447591784e-24
ADORA2A,1.84529047692069,0.00088268565040391,0.00172321097226648
RND1,1.8429153393021,2.61439126053647e-08,9.49474363091947e-08
SLC13A5,1.83975019458723,0.0131700850652076,0.0210193565204093
ASPRV1,1.83927370967048,1.53908024370197e-05,3.84677183614286e-05
ACPT,1.83791912427235,0.00658541620939646,0.0110945482518965
YPEL5,1.83741635652246,7.08618228673781e-30,1.65090331825274e-27
C9,1.83545092056477,0.00169727902073889,0.00315959712230638
CTSW,1.83232961063956,0.00562344832839604,0.00958129901678813
CEBPB,1.83154101749327,2.48537535668235e-29,4.67903291897431e-27
CACNA2D2,1.83074682035976,0.000394179445043519,0.000813860252212375
PLIN1,1.8298864218492,0.0087397331730319,0.0143782458186043
CATSPERD,1.82802546982612,0.00496816328395688,0.00854527752735219
ERVV-2,1.82731666382002,8.48363597538457e-18,1.31765006091015e-16
STK40,1.82514693495209,8.16834300790956e-29,1.33015591502018e-26
STX1A,1.8247289389468,4.70431595557855e-19,9.29788343372991e-18
CCDC146,1.82424265076098,0.000541220542820073,0.00109240507657359
C6orf25,1.82372243206873,0.00503178904792735,0.00864912701976114
DYRK3,1.8213024695444,2.46410571688816e-23,1.06556850003159e-21
SDR16C5,1.82038070786654,4.26299664918155e-16,4.91781933709284e-15
PSAT1P4,1.817057255641,0.000264555726983971,0.000559553976342176
OTOA,1.81637448257186,0.000209916305585337,0.000449650597573601
THBD,1.81455885655012,2.59215829038989e-24,1.38829443150249e-22
CTRB2,1.81382936793245,1.60173147845326e-06,4.57798977080384e-06
YPEL2,1.81245376947812,3.34004947556072e-12,2.07804045604973e-11
RN7SL866P,1.81189039831758,0.00442261791577604,0.00767278718367625
ZMIZ1-AS1,1.81183395441804,4.66758133485143e-09,1.87084690148303e-08
HBP1,1.80892068119455,8.00214454746369e-30,1.796915302116e-27
GPR56,1.80578062357669,4.93323209339542e-30,1.23018417001689e-27
GPR62,1.80415017848518,0.00975122370991385,0.0159256315725004
PDP2,1.80357395656773,8.00167402729462e-22,2.60725875036219e-20
ATF4P4,1.80301375525903,2.10658745847168e-15,2.15609978314086e-14
THSD7A,1.80028665444142,0.0192209699543756,0.0297764473451627
RRAD,1.79990282861101,0.0162901956077766,0.0255677192200202
IFITM5,1.79748249491445,0.0121535390094799,0.0195139266073989
SEC24A,1.79671869699583,1.48753625581815e-29,2.9811506167676e-27
ERVV-1,1.7944336072506,3.88078891889811e-11,2.07368531738598e-10
WARS,1.7920086600539,3.84929906614018e-32,1.70817228558859e-29
CD160,1.79187187045458,0.00405891052242168,0.00708996947674745
TMEM89,1.7915742261886,0.000794518795535812,0.00156254524756742
ZBTB21,1.78995026354074,1.66125437376489e-28,2.53790647690409e-26
WSB1,1.78833112656921,4.80039776996713e-29,8.3616648258549e-27
HMGCS1,1.78633882357673,2.06048094393745e-31,7.24589506285023e-29
C19orf38,1.78546294687228,0.00348358341285015,0.00615130531963062
TTYH1,1.78365735920874,0.00114544855620705,0.0021954823314055
MAFF,1.78335340090416,8.8226952824679e-27,8.476154364672e-25
